year,sido,gungu,type, 1 , 2 , 3 , 4 , 5 , 6 , 7 
2021,서울특별시,광진구,산업용," 32,818,750 "," 31,344,803 "," 26,932,806 "," 27,092,132 "," 27,057,015 "," 28,881,322 "," 32,915,076 "
2021,서울특별시,광진구,농사용," 36,728 "," 32,688 "," 31,901 "," 31,417 "," 25,012 "," 27,938 "," 26,008 "
2021,서울특별시,광진구,가로등," 868,776 "," 819,011 "," 762,394 "," 720,188 "," 664,186 "," 613,177 "," 603,935 "
2021,서울특별시,광진구,심 야," 879,231 "," 826,062 "," 596,322 "," 531,731 "," 978,070 "," 2,303,348 "," 3,292,939 "
2021,서울특별시,광진구,합 계," 144,632,205 "," 136,254,505 "," 114,689,723 "," 113,088,470 "," 110,509,685 "," 123,831,910 "," 148,853,028 "
2021,서울특별시,강북구,주택용," 38,882,795 "," 37,722,901 "," 31,625,739 "," 32,528,839 "," 30,588,416 "," 32,086,875 "," 36,974,666 "
2021,서울특별시,강북구,일반용," 38,241,442 "," 36,710,302 "," 29,492,979 "," 28,080,112 "," 26,730,664 "," 30,022,268 "," 35,665,454 "
2021,서울특별시,강북구,교육용," 3,032,921 "," 2,893,935 "," 2,233,927 "," 1,811,377 "," 1,404,820 "," 1,537,917 "," 2,003,066 "
2021,서울특별시,강북구,산업용," 4,736,914 "," 4,812,375 "," 4,182,664 "," 4,216,005 "," 3,923,966 "," 4,026,627 "," 4,327,629 "
2021,서울특별시,강북구,농사용," 11,167 "," 11,188 "," 7,810 "," 6,978 "," 5,348 "," 4,962 "," 5,301 "
2021,서울특별시,강북구,가로등," 569,182 "," 514,100 "," 481,645 "," 446,100 "," 405,862 "," 370,358 "," 374,094 "
2021,서울특별시,강북구,심 야," 871,590 "," 842,975 "," 623,655 "," 457,335 "," 307,439 "," 250,945 "," 221,273 "
2021,서울특별시,강북구,합 계," 86,346,011 "," 83,507,776 "," 68,648,419 "," 67,546,746 "," 63,366,515 "," 68,299,952 "," 79,571,483 "
2021,서울특별시,금천구,주택용," 31,851,593 "," 30,099,105 "," 25,824,977 "," 26,268,064 "," 25,078,254 "," 26,695,443 "," 32,818,934 "
2021,서울특별시,금천구,일반용," 97,617,720 "," 85,282,211 "," 75,611,837 "," 70,858,413 "," 71,068,410 "," 81,438,884 "," 98,829,518 "
2021,서울특별시,금천구,교육용," 2,074,652 "," 1,893,079 "," 1,492,855 "," 1,199,595 "," 861,128 "," 982,737 "," 1,255,655 "
2021,서울특별시,금천구,산업용," 23,527,221 "," 21,740,763 "," 19,056,389 "," 18,608,910 "," 17,483,858 "," 19,704,147 "," 22,027,003 "
2021,서울특별시,금천구,농사용," 22,670 "," 20,441 "," 16,786 "," 13,993 "," 12,665 "," 10,877 "," 10,166 "
2021,서울특별시,금천구,가로등," 699,509 "," 669,280 "," 622,507 "," 600,690 "," 582,806 "," 548,563 "," 533,456 "
2021,서울특별시,금천구,심 야," 293,115 "," 298,617 "," 219,946 "," 178,367 "," 212,051 "," 598,592 "," 1,029,395 "
2021,서울특별시,금천구,합 계," 156,086,480 "," 140,003,496 "," 122,845,297 "," 117,728,032 "," 115,299,172 "," 129,979,243 "," 156,504,127 "
2021,부산광역시,중구,주택용," 5,993,898 "," 5,721,004 "," 4,834,960 "," 4,932,364 "," 4,612,479 "," 4,804,762 "," 5,347,926 "
2021,부산광역시,중구,일반용," 24,892,673 "," 23,404,212 "," 20,691,719 "," 19,992,813 "," 19,119,264 "," 21,624,893 "," 25,781,034 "
2021,부산광역시,중구,교육용," 360,284 "," 327,258 "," 257,828 "," 257,149 "," 190,512 "," 207,879 "," 275,869 "
2021,부산광역시,중구,산업용," 731,533 "," 701,019 "," 569,030 "," 566,398 "," 506,040 "," 509,628 "," 558,444 "
2021,부산광역시,중구,농사용," 6,602 "," 6,387 "," 4,672 "," 4,621 "," 4,555 "," 4,438 "," 5,047 "
2021,부산광역시,중구,가로등," 413,832 "," 388,199 "," 374,190 "," 348,743 "," 340,041 "," 303,218 "," 313,088 "
2021,부산광역시,중구,심 야," 755,074 "," 730,090 "," 556,231 "," 420,734 "," 270,349 "," 179,206 "," 124,225 "
2021,부산광역시,중구,합 계," 33,153,896 "," 31,278,169 "," 27,288,630 "," 26,522,822 "," 25,043,240 "," 27,634,024 "," 32,405,633 "
2021,부산광역시,서구,주택용," 15,146,801 "," 14,537,655 "," 12,440,211 "," 12,770,870 "," 11,916,342 "," 12,248,782 "," 13,476,341 "
2021,부산광역시,서구,일반용," 21,371,666 "," 19,869,716 "," 18,008,570 "," 17,343,669 "," 16,830,191 "," 18,889,761 "," 21,980,967 "
2021,부산광역시,서구,교육용," 1,757,632 "," 1,451,259 "," 1,289,774 "," 1,132,552 "," 964,673 "," 1,166,032 "," 1,453,643 "
2021,부산광역시,서구,산업용," 13,493,584 "," 11,440,838 "," 12,299,644 "," 12,493,489 "," 12,457,694 "," 13,774,863 "," 17,428,286 "
2021,부산광역시,서구,농사용," 193,523 "," 179,726 "," 195,548 "," 216,717 "," 229,817 "," 239,879 "," 251,350 "
2021,부산광역시,서구,가로등," 539,389 "," 501,298 "," 474,060 "," 442,327 "," 427,322 "," 384,718 "," 380,792 "
2021,부산광역시,서구,심 야," 1,871,256 "," 1,757,423 "," 1,372,232 "," 1,058,831 "," 726,155 "," 596,205 "," 554,408 "
2021,부산광역시,서구,합 계," 54,373,851 "," 49,737,915 "," 46,080,039 "," 45,458,455 "," 43,552,194 "," 47,300,240 "," 55,525,787 "
2021,부산광역시,동구,주택용," 12,605,687 "," 12,099,748 "," 10,299,385 "," 10,601,198 "," 9,890,945 "," 10,261,934 "," 11,321,059 "
2021,부산광역시,동구,일반용," 26,415,418 "," 24,580,320 "," 21,796,256 "," 20,905,862 "," 19,601,098 "," 21,968,232 "," 26,321,305 "
2021,부산광역시,동구,교육용," 803,190 "," 654,348 "," 588,908 "," 516,588 "," 403,505 "," 484,172 "," 652,880 "
2021,부산광역시,동구,산업용," 6,852,704 "," 6,038,696 "," 6,016,798 "," 6,149,278 "," 6,218,785 "," 6,262,646 "," 6,928,813 "
2021,부산광역시,동구,농사용," 8,838 "," 6,327 "," 4,277 "," 2,866 "," 1,937 "," 1,602 "," 1,884 "
2021,부산광역시,동구,가로등," 530,449 "," 495,122 "," 474,970 "," 422,754 "," 414,839 "," 367,288 "," 361,768 "
2021,부산광역시,동구,심 야," 1,919,546 "," 1,806,787 "," 1,368,392 "," 1,031,729 "," 693,573 "," 559,779 "," 562,939 "
2021,부산광역시,동구,합 계," 49,135,832 "," 45,681,348 "," 40,548,986 "," 39,630,275 "," 37,224,682 "," 39,905,653 "," 46,150,648 "
2021,부산광역시,영도구,주택용," 15,277,571 "," 14,718,314 "," 12,610,942 "," 12,924,220 "," 12,005,484 "," 12,362,809 "," 13,317,324 "
2021,부산광역시,영도구,일반용," 14,045,934 "," 13,514,204 "," 11,467,026 "," 11,430,020 "," 10,799,453 "," 11,910,014 "," 13,990,892 "
2021,부산광역시,영도구,교육용," 2,814,076 "," 2,839,855 "," 2,358,724 "," 2,402,821 "," 2,145,874 "," 2,119,280 "," 2,446,314 "
2021,부산광역시,영도구,산업용," 10,613,121 "," 10,110,464 "," 9,300,787 "," 10,214,026 "," 9,042,164 "," 10,095,927 "," 10,923,792 "
2021,부산광역시,영도구,농사용," 4,527 "," 4,625 "," 3,970 "," 4,046 "," 3,800 "," 4,158 "," 4,171 "
2021,부산광역시,영도구,가로등," 485,800 "," 455,222 "," 424,329 "," 385,504 "," 377,606 "," 330,348 "," 321,072 "
2021,부산광역시,영도구,심 야," 1,548,442 "," 1,477,872 "," 1,131,045 "," 913,097 "," 637,065 "," 465,716 "," 337,914 "
2021,부산광역시,영도구,합 계," 44,789,471 "," 43,120,556 "," 37,296,823 "," 38,273,734 "," 35,011,446 "," 37,288,252 "," 41,341,479 "
2021,부산광역시,부산진구,주택용," 52,017,887 "," 50,072,757 "," 43,266,208 "," 44,667,861 "," 42,089,396 "," 43,834,620 "," 49,411,957 "
2021,부산광역시,부산진구,일반용," 71,002,382 "," 67,467,991 "," 59,183,794 "," 57,876,382 "," 55,276,613 "," 62,930,311 "," 73,459,842 "
2021,부산광역시,부산진구,교육용," 5,706,279 "," 4,844,939 "," 4,577,966 "," 4,279,041 "," 3,358,909 "," 3,725,834 "," 4,339,441 "
2021,부산광역시,부산진구,산업용," 23,584,438 "," 20,577,479 "," 20,457,345 "," 19,743,683 "," 19,764,787 "," 20,411,628 "," 22,346,926 "
2021,부산광역시,부산진구,농사용," 62,637 "," 64,174 "," 53,184 "," 53,158 "," 51,862 "," 55,488 "," 55,233 "
2021,부산광역시,부산진구,가로등," 1,409,975 "," 1,292,861 "," 1,263,815 "," 1,162,737 "," 1,146,062 "," 1,050,759 "," 1,058,774 "
2021,부산광역시,부산진구,심 야," 3,419,875 "," 3,220,952 "," 2,434,898 "," 1,898,786 "," 1,308,166 "," 1,112,722 "," 1,118,102 "
2021,부산광역시,부산진구,합 계," 157,203,473 "," 147,541,153 "," 131,237,210 "," 129,681,648 "," 122,995,795 "," 133,121,362 "," 151,790,275 "
2021,부산광역시,동래구,주택용," 36,389,421 "," 35,468,126 "," 30,560,015 "," 31,980,927 "," 29,797,150 "," 30,865,008 "," 33,676,432 "
2021,부산광역시,동래구,일반용," 37,314,790 "," 35,405,064 "," 30,868,554 "," 30,001,811 "," 28,734,849 "," 32,353,674 "," 37,650,614 "
2021,부산광역시,동래구,교육용," 1,795,012 "," 1,714,528 "," 1,514,649 "," 1,332,233 "," 1,047,166 "," 1,333,768 "," 1,767,934 "
2021,부산광역시,동래구,산업용," 8,237,101 "," 7,785,842 "," 7,746,677 "," 7,836,782 "," 8,123,243 "," 7,768,798 "," 8,289,791 "
2021,부산광역시,동래구,농사용," 28,902 "," 25,376 "," 21,184 "," 20,281 "," 19,970 "," 19,552 "," 19,308 "
2021,부산광역시,동래구,가로등," 768,796 "," 724,091 "," 663,619 "," 614,606 "," 595,427 "," 549,158 "," 528,433 "
2021,부산광역시,동래구,심 야," 2,754,082 "," 2,538,140 "," 1,888,075 "," 1,352,647 "," 815,674 "," 493,736 "," 339,144 "
2021,부산광역시,동래구,합 계," 87,288,104 "," 83,661,167 "," 73,262,773 "," 73,139,287 "," 69,133,479 "," 73,383,694 "," 82,271,656 "
2021,부산광역시,남구,주택용," 37,629,393 "," 36,292,627 "," 31,472,891 "," 32,770,792 "," 30,930,670 "," 31,982,669 "," 35,895,709 "
2021,부산광역시,남구,일반용," 36,944,597 "," 35,278,065 "," 31,165,543 "," 29,876,638 "," 29,115,482 "," 33,469,940 "," 37,519,125 "
2021,부산광역시,남구,교육용," 6,837,172 "," 6,361,919 "," 5,372,676 "," 4,805,273 "," 4,093,244 "," 4,804,000 "," 5,980,180 "
2021,부산광역시,남구,산업용," 46,838,167 "," 41,079,367 "," 45,266,706 "," 44,304,297 "," 44,674,046 "," 43,972,096 "," 47,494,429 "
2021,부산광역시,남구,농사용," 110,367 "," 109,645 "," 104,384 "," 100,565 "," 101,255 "," 111,059 "," 107,467 "
2021,부산광역시,남구,가로등," 1,009,776 "," 947,183 "," 887,231 "," 872,259 "," 815,907 "," 764,899 "," 761,753 "
2021,부산광역시,남구,심 야," 1,530,155 "," 1,435,117 "," 1,126,480 "," 977,029 "," 715,852 "," 990,015 "," 1,346,860 "
2021,부산광역시,남구,합 계," 130,899,627 "," 121,503,923 "," 115,395,911 "," 113,706,853 "," 110,446,456 "," 116,094,678 "," 129,105,523 "
2021,부산광역시,북구,주택용," 37,277,255 "," 35,845,616 "," 31,046,296 "," 32,128,359 "," 30,444,262 "," 31,485,253 "," 35,676,024 "
2021,부산광역시,북구,일반용," 30,206,208 "," 28,662,825 "," 24,279,613 "," 23,916,784 "," 22,627,094 "," 25,605,018 "," 29,847,538 "
2021,부산광역시,북구,교육용," 2,409,966 "," 2,299,654 "," 1,995,465 "," 1,801,646 "," 1,443,492 "," 1,721,460 "," 2,016,143 "
2021,부산광역시,북구,산업용," 9,449,392 "," 9,000,647 "," 8,418,469 "," 8,804,667 "," 8,613,193 "," 9,144,743 "," 7,824,136 "
2021,부산광역시,북구,농사용," 53,169 "," 48,404 "," 38,328 "," 36,387 "," 32,844 "," 35,889 "," 42,160 "
2021,부산광역시,북구,가로등," 928,443 "," 871,514 "," 790,662 "," 756,787 "," 732,533 "," 671,804 "," 660,366 "
2021,부산광역시,북구,심 야," 1,811,591 "," 1,710,231 "," 1,255,310 "," 898,270 "," 521,911 "," 306,734 "," 195,972 "
2021,부산광역시,북구,합 계," 82,136,024 "," 78,438,891 "," 67,824,143 "," 68,342,900 "," 64,415,329 "," 68,970,901 "," 76,262,339 "
2021,부산광역시,해운대구,주택용," 60,069,664 "," 58,678,375 "," 50,695,704 "," 53,521,987 "," 50,671,558 "," 53,473,122 "," 58,914,267 "
2021,부산광역시,해운대구,일반용," 76,218,888 "," 69,327,730 "," 64,751,798 "," 62,012,037 "," 62,450,850 "," 70,798,799 "," 85,377,276 "
2021,부산광역시,해운대구,교육용," 3,389,983 "," 2,863,049 "," 2,607,183 "," 2,457,462 "," 1,964,938 "," 2,352,540 "," 2,858,611 "
2021,부산광역시,해운대구,산업용," 21,038,627 "," 18,480,689 "," 20,256,983 "," 18,969,203 "," 18,669,417 "," 17,616,771 "," 18,550,399 "
2021,부산광역시,해운대구,농사용," 135,161 "," 121,529 "," 127,975 "," 130,472 "," 145,497 "," 172,266 "," 210,099 "
2021,부산광역시,해운대구,가로등," 1,675,998 "," 1,587,639 "," 1,479,909 "," 1,412,454 "," 1,388,873 "," 1,267,640 "," 1,226,928 "
2021,부산광역시,해운대구,심 야," 2,034,716 "," 1,898,912 "," 1,517,545 "," 1,213,915 "," 1,446,758 "," 2,052,158 "," 2,828,789 "
2021,부산광역시,해운대구,합 계," 164,563,037 "," 152,957,923 "," 141,437,097 "," 139,717,530 "," 136,737,891 "," 147,733,296 "," 169,966,369 "
2021,부산광역시,사하구,주택용," 41,207,907 "," 39,355,798 "," 33,986,117 "," 35,027,753 "," 32,940,695 "," 33,942,359 "," 38,885,504 "
2021,부산광역시,사하구,일반용," 37,496,598 "," 35,705,026 "," 30,865,035 "," 30,590,271 "," 28,775,816 "," 32,255,686 "," 37,559,842 "
2021,부산광역시,사하구,교육용," 3,984,976 "," 3,313,296 "," 3,160,523 "," 2,725,610 "," 2,374,278 "," 2,827,466 "," 3,442,503 "
2021,부산광역시,사하구,산업용," 134,582,006 "," 119,597,370 "," 135,147,701 "," 135,391,057 "," 130,994,986 "," 136,505,182 "," 140,556,533 "
2021,부산광역시,사하구,농사용," 235,089 "," 213,819 "," 246,967 "," 295,311 "," 326,794 "," 293,369 "," 347,324 "
2021,부산광역시,사하구,가로등," 1,116,273 "," 1,070,773 "," 971,516 "," 901,978 "," 863,594 "," 777,191 "," 755,614 "
2021,부산광역시,사하구,심 야," 2,274,403 "," 2,126,156 "," 1,594,547 "," 1,152,616 "," 728,213 "," 503,524 "," 400,110 "
2021,부산광역시,사하구,합 계," 220,897,252 "," 201,382,238 "," 205,972,406 "," 206,084,596 "," 197,004,376 "," 207,104,777 "," 221,947,430 "
2021,부산광역시,금정구,주택용," 32,217,077 "," 31,105,895 "," 26,551,936 "," 27,617,083 "," 25,713,553 "," 26,514,051 "," 28,511,603 "
2021,부산광역시,금정구,일반용," 35,374,437 "," 33,610,341 "," 28,976,194 "," 28,268,081 "," 26,609,364 "," 29,602,590 "," 33,821,379 "
2021,부산광역시,금정구,교육용," 7,575,799 "," 7,066,258 "," 5,948,395 "," 5,600,386 "," 4,652,042 "," 5,380,585 "," 6,076,638 "
2021,부산광역시,금정구,산업용," 23,265,929 "," 20,687,245 "," 20,715,989 "," 20,551,978 "," 20,200,486 "," 20,651,145 "," 21,867,512 "
2021,부산광역시,금정구,농사용," 689,761 "," 559,431 "," 372,764 "," 319,712 "," 247,809 "," 235,630 "," 245,367 "
2021,부산광역시,금정구,가로등," 1,159,767 "," 1,129,614 "," 1,079,213 "," 1,058,034 "," 1,060,305 "," 1,001,314 "," 973,494 "
2021,부산광역시,금정구,심 야," 2,838,191 "," 2,626,650 "," 1,984,461 "," 1,453,396 "," 1,008,595 "," 793,857 "," 789,428 "
2021,부산광역시,금정구,합 계," 103,120,961 "," 96,785,434 "," 85,628,952 "," 84,868,670 "," 79,492,154 "," 84,179,172 "," 92,285,421 "
2021,부산광역시,강서구,주택용," 19,470,097 "," 19,167,372 "," 16,353,501 "," 17,832,789 "," 16,599,293 "," 17,687,426 "," 20,274,826 "
2021,부산광역시,강서구,일반용," 43,658,821 "," 40,109,279 "," 37,128,536 "," 37,233,560 "," 38,966,357 "," 42,609,274 "," 49,815,761 "
2021,부산광역시,강서구,교육용," 876,639 "," 847,294 "," 755,738 "," 663,749 "," 514,750 "," 710,015 "," 896,520 "
2021,부산광역시,강서구,산업용," 298,371,306 "," 268,174,273 "," 287,453,266 "," 288,408,126 "," 276,859,231 "," 293,463,091 "," 309,961,002 "
2021,부산광역시,강서구,농사용," 9,177,929 "," 7,729,341 "," 5,162,775 "," 4,541,825 "," 3,789,071 "," 3,656,229 "," 5,903,200 "
2021,부산광역시,강서구,가로등," 2,470,745 "," 2,354,927 "," 2,170,790 "," 2,074,158 "," 1,971,824 "," 1,799,242 "," 1,741,566 "
2021,부산광역시,강서구,심 야," 3,265,653 "," 2,988,051 "," 2,206,992 "," 1,631,390 "," 1,056,519 "," 735,730 "," 525,821 "
2021,부산광역시,강서구,합 계," 377,291,190 "," 341,370,537 "," 351,231,598 "," 352,385,597 "," 339,757,045 "," 360,661,007 "," 389,118,696 "
2021,부산광역시,연제구,주택용," 28,952,125 "," 28,126,200 "," 24,063,510 "," 25,221,210 "," 23,611,727 "," 24,504,744 "," 26,992,512 "
2021,부산광역시,연제구,일반용," 34,450,285 "," 33,040,999 "," 28,753,332 "," 27,623,787 "," 26,504,125 "," 30,310,097 "," 35,676,091 "
2021,부산광역시,연제구,교육용," 1,525,616 "," 1,482,248 "," 1,221,056 "," 1,075,430 "," 883,372 "," 1,094,333 "," 1,310,907 "
2021,부산광역시,연제구,산업용," 5,984,482 "," 5,185,050 "," 5,231,459 "," 5,009,173 "," 5,298,090 "," 5,346,453 "," 5,970,656 "
2021,부산광역시,연제구,농사용," 10,278 "," 10,180 "," 9,830 "," 10,298 "," 14,005 "," 15,922 "," 19,333 "
2021,부산광역시,연제구,가로등," 594,290 "," 559,821 "," 514,070 "," 482,188 "," 447,571 "," 410,221 "," 391,395 "
2021,부산광역시,연제구,심 야," 1,524,131 "," 1,404,313 "," 1,028,601 "," 773,884 "," 606,436 "," 815,553 "," 1,146,250 "
2021,부산광역시,연제구,합 계," 73,041,207 "," 69,808,811 "," 60,821,858 "," 60,195,970 "," 57,365,326 "," 62,497,323 "," 71,507,144 "
2021,부산광역시,수영구,주택용," 25,469,460 "," 24,621,395 "," 21,050,688 "," 21,812,154 "," 20,520,671 "," 21,553,806 "," 24,296,681 "
2021,부산광역시,수영구,일반용," 27,194,035 "," 25,781,283 "," 22,541,331 "," 22,104,407 "," 20,829,329 "," 23,553,042 "," 28,245,161 "
2021,부산광역시,수영구,교육용," 685,324 "," 656,316 "," 588,291 "," 541,995 "," 409,591 "," 514,589 "," 668,165 "
2021,부산광역시,수영구,산업용," 1,324,627 "," 1,285,545 "," 1,086,788 "," 1,153,165 "," 1,085,040 "," 1,110,455 "," 1,138,520 "
2021,부산광역시,수영구,농사용," 50,508 "," 48,514 "," 41,514 "," 37,670 "," 32,854 "," 34,192 "," 32,363 "
2021,부산광역시,수영구,가로등," 501,979 "," 465,197 "," 427,900 "," 399,999 "," 373,125 "," 343,442 "," 334,615 "
2021,부산광역시,수영구,심 야," 1,391,327 "," 1,297,141 "," 997,340 "," 760,533 "," 517,986 "," 430,467 "," 438,572 "
2021,부산광역시,수영구,합 계," 56,617,260 "," 54,155,391 "," 46,733,852 "," 46,809,923 "," 43,768,596 "," 47,539,993 "," 55,154,077 "
2021,부산광역시,사상구,주택용," 27,632,461 "," 26,513,213 "," 22,611,883 "," 23,335,929 "," 21,821,117 "," 22,443,401 "," 25,561,436 "
2021,부산광역시,사상구,일반용," 37,806,872 "," 35,585,125 "," 30,644,726 "," 30,045,677 "," 28,664,908 "," 32,226,394 "," 37,621,065 "
2021,부산광역시,사상구,교육용," 4,370,270 "," 3,866,258 "," 3,742,053 "," 2,978,809 "," 2,412,512 "," 2,865,345 "," 3,273,160 "
2021,부산광역시,사상구,산업용," 76,305,221 "," 72,187,148 "," 69,305,015 "," 70,938,669 "," 65,427,403 "," 68,205,370 "," 68,251,601 "
2021,부산광역시,사상구,농사용," 131,209 "," 134,393 "," 126,821 "," 155,433 "," 162,022 "," 196,579 "," 219,616 "
2021,부산광역시,사상구,가로등," 949,435 "," 921,057 "," 842,111 "," 770,594 "," 750,337 "," 670,077 "," 646,902 "
2021,부산광역시,사상구,심 야," 2,074,378 "," 1,853,865 "," 1,308,326 "," 979,153 "," 754,690 "," 653,517 "," 603,799 "
2021,부산광역시,사상구,합 계," 149,269,846 "," 141,061,059 "," 128,580,935 "," 129,204,264 "," 119,992,989 "," 127,260,683 "," 136,177,579 "
2021,부산광역시,기장군,주택용," 13,884,935 "," 12,810,221 "," 11,816,582 "," 11,666,382 "," 11,242,132 "," 11,646,352 "," 13,819,428 "
2021,부산광역시,기장군,일반용," 31,368,553 "," 31,916,073 "," 25,421,675 "," 24,851,861 "," 24,491,463 "," 27,160,342 "," 31,710,033 "
2021,부산광역시,기장군,교육용," 1,195,493 "," 1,106,374 "," 1,026,756 "," 945,943 "," 754,211 "," 819,994 "," 1,009,692 "
2021,부산광역시,기장군,산업용," 23,324,914 "," 49,956,266 "," 52,245,934 "," 56,881,663 "," 48,776,132 "," 51,407,795 "," 58,540,223 "
2021,부산광역시,기장군,농사용," 3,481,643 "," 3,328,588 "," 2,823,846 "," 2,719,985 "," 2,413,739 "," 2,660,245 "," 2,445,746 "
2021,부산광역시,기장군,가로등," 1,656,234 "," 1,593,238 "," 1,435,840 "," 1,411,841 "," 1,329,833 "," 1,262,209 "," 1,192,521 "
2021,부산광역시,기장군,심 야," 3,586,738 "," 3,139,824 "," 2,380,505 "," 1,840,098 "," 1,272,350 "," 1,322,190 "," 1,653,672 "
2021,부산광역시,기장군,합 계," 78,498,510 "," 103,850,584 "," 97,151,138 "," 100,317,773 "," 90,279,860 "," 96,279,127 "," 110,371,315 "
